disease_index,mondo_id,disease_name,node_source,module_size,is_eligible,is_anchor,anchor_doid,anchor_hetionet_name,current_family_id,current_family_name,current_anchor_name,current_hop_depth,n_parents,n_children,n_eligible_children,n_anchor_children,is_parent_term,parent_names,anchor_children_names,n_anchor_ancestors,n_anchor_descendants,is_ancestor_of_anchor,is_descendant_of_anchor,antichain_ok_as_anchor,n_descendants,n_eligible_descendants
40193,17230,autosomal semi-dominant severe lipodystrophic laminopathy,MONDO,,0,0,,,40193.0,autosomal semi-dominant severe lipodystrophic laminopathy,,,0,0,0,0,0,,,0,0,0,0,1,0,0
40194,17231,erythropoietic uroporphyria associated with myeloid malignancy,MONDO,,0,0,,,,,,,1,0,0,0,0,inherited porphyria,,0,0,0,0,1,0,0
40195,17232,recessive intellectual disability-motor dysfunction-multiple joint contractures syndrome,MONDO,,0,0,,,40195.0,recessive intellectual disability-motor dysfunction-multiple joint contractures syndrome,,,1,0,0,0,0,syndromic disease,,0,0,0,0,1,0,0
40196,17235,familial omphalocele syndrome with facial dysmorphism,MONDO,,0,0,,,,,,,1,0,0,0,0,disorder of development or morphogenesis,,0,0,0,0,1,0,0
40197,17237,hereditary sensorimotor neuropathy with hyperelastic skin,MONDO,,0,0,,,40197.0,hereditary sensorimotor neuropathy with hyperelastic skin,,,0,0,0,0,0,,,0,0,0,0,1,0,0
40198,17238,hemoglobinopathy Toms River,MONDO,,0,0,,,43284.0,anemia,anemia,1.0,2,0,0,0,0,"anemia | cyanosis, transient neonatal",,1,0,0,1,0,0,0
40199,17239,familial progressive hyper- and hypopigmentation,MONDO,,0,0,,,40199.0,familial progressive hyper- and hypopigmentation,,,1,0,0,0,0,"hyperpigmentation with or without hypopigmentation, familial progressive",,0,0,0,0,1,0,0
40200,1724,supraglottis cancer,MONDO,,0,0,,,,,,,2,1,0,0,0,larynx cancer | supraglottis neoplasm,,1,0,0,1,0,5,0
40201,17242,cutaneous collagenous vasculopathy,MONDO,,0,0,,,,,,,1,0,0,0,0,skin vascular disease,,0,0,0,0,1,0,0
40202,17244,pseudoxanthomatous diffuse cutaneous mastocytosis,MONDO,,0,0,,,,,,,0,0,0,0,0,,,0,0,0,0,1,0,0
40203,17245,intralobar congenital pulmonary sequestration,MONDO,,0,0,,,,,,,1,0,0,0,0,congenital pulmonary sequestration,,0,0,0,0,1,0,0
40204,17246,extralobar congenital pulmonary sequestration,MONDO,,0,0,,,,,,,1,0,0,0,0,congenital pulmonary sequestration,,0,0,0,0,1,0,0
40205,17247,communicating congenital bronchopulmonary-foregut malformation,MONDO,,0,0,,,,,,,1,0,0,0,0,congenital pulmonary sequestration,,0,0,0,0,1,0,0
40206,1725,balanitis xerotica obliterans,MONDO,,0,0,,,,,,,1,0,0,0,0,balanitis,,0,0,0,0,1,0,0
40207,17255,panuveitis,MONDO,,0,0,,,40207.0,panuveitis,,,0,4,0,0,0,,,0,0,0,0,1,5,0
40208,17258,idiopathic panuveitis,MONDO,,0,0,,,,,,,2,1,0,0,0,idiopathic disease | panuveitis,,0,0,0,0,1,1,0
40209,17266,keratinopathic ichthyosis,MONDO,,0,0,,,,,,,0,4,0,0,0,,,0,0,0,0,1,9,0
40210,17269,X-linked ichthyosis syndrome,MONDO,,0,0,,,,,,,2,1,0,0,0,integumentary system disorder | syndromic disease,,0,0,0,0,1,1,0
40211,1727,active cochleovestibular Meniere disease,MONDO,,0,0,,,,,,,1,0,0,0,0,Meniere disease,,0,0,0,0,1,0,0
40212,17275,spastic paraplegia-facial-cutaneous lesions syndrome,MONDO,,0,0,,,,,,,1,0,0,0,0,autosomal dominant complex spastic paraplegia,,0,0,0,0,1,0,0
40213,17276,frontotemporal dementia,MONDO,26.0,1,0,,,40213.0,frontotemporal dementia,,,2,3,0,0,0,hereditary dementia | inherited neurodegenerative disorder,,0,0,0,0,1,6,0
40214,17277,partial deletion of chromosome 12,MONDO,,0,0,,,,,,,2,2,0,0,0,chromosome 12 disorder | syndrome caused by partial chromosomal deletion,,0,0,0,0,1,8,0
40215,1728,active vestibular Meniere disease,MONDO,,0,0,,,,,,,1,0,0,0,0,Meniere disease,,0,0,0,0,1,0,0
40216,17280,demodicidosis,MONDO,,0,0,,,,,,,2,2,0,0,0,integumentary system disorder | parasitic infectious disease,,0,0,0,0,1,2,0
40217,17281,renal caliceal diverticuli-deafness syndrome,MONDO,,0,0,,,,,,,1,0,0,0,0,syndromic disease,,0,0,0,0,1,0,0
40218,17282,alveolar echinococcosis,MONDO,,0,0,,,,,,,1,0,0,0,0,echinococcosis,,0,0,0,0,1,0,0
40219,17283,DeSanto-Shinawi Syndrome due to 10p11.21p12.31 microdeletion,MONDO,,0,0,,,,,,,2,0,0,0,0,DeSanto-Shinawi syndrome | partial deletion of the short arm of chromosome 10,,0,0,0,0,1,0,0
40220,17284,Xp22.13p22.2 duplication syndrome,MONDO,,0,0,,,,,,,2,0,0,0,0,multiple congenital anomalies/dysmorphic syndrome-intellectual disability | partial duplication of the short arm of chromosome X,,0,0,0,0,1,0,0
40221,17285,penoscrotal transposition,MONDO,,0,0,,,,,,,2,0,0,0,0,disorder of development or morphogenesis | male reproductive system disorder,,0,0,0,0,1,0,0
40222,17286,tempi syndrome,MONDO,,0,0,,,,,,,2,0,0,0,0,autoimmune disease | syndromic disease,,0,0,0,0,1,0,0
40223,17287,immunoglobulin G4-related sclerosing disease,MONDO,,0,0,,,40223.0,immunoglobulin G4-related sclerosing disease,,,1,13,0,0,0,autoimmune disease,,0,0,0,0,1,15,0
40224,17289,fetal lung interstitial tumor,MONDO,,0,0,,,,,,,0,0,0,0,0,,,0,0,0,0,1,0,0
40225,1729,active cochlear Meniere disease,MONDO,,0,0,,,,,,,1,0,0,0,0,Meniere disease,,0,0,0,0,1,0,0
40226,17291,reversible cerebral vasoconstriction syndrome,MONDO,,0,0,,,,,,,1,0,0,0,0,headache disorder,,0,0,0,0,1,0,0
40227,17292,well-differentiated fetal adenocarcinoma of the lung,MONDO,,0,0,,,52236.0,lung cancer,lung cancer,4.0,2,0,0,0,0,lung adenocarcinoma | tubular adenocarcinoma,,1,0,0,1,0,0,0
40228,17294,"glycerol kinase deficiency, infantile form",MONDO,,0,0,,,,,,,2,0,0,0,0,disorder of gluconeogenesis | inborn glycerol kinase deficiency,,0,0,0,0,1,0,0
40229,17295,"glycerol kinase deficiency, juvenile form",MONDO,,0,0,,,40229.0,"glycerol kinase deficiency, juvenile form",,,2,0,0,0,0,disorder of gluconeogenesis | isolated glycerol kinase deficiency,,0,0,0,0,1,0,0
40230,17296,"glycerol kinase deficiency, adult form",MONDO,,0,0,,,40230.0,"glycerol kinase deficiency, adult form",,,2,0,0,0,0,disorder of gluconeogenesis | isolated glycerol kinase deficiency,,0,0,0,0,1,0,0
40231,17297,chronic lymphocytic inflammation with pontine perivascular enhancement responsive to steroids,MONDO,,0,0,,,,,,,1,0,0,0,0,nervous system disorder,,0,0,0,0,1,0,0
40232,17298,acute zonal occult outer retinopathy,MONDO,,0,0,,,,,,,2,0,0,0,0,acute disease | eye disorder,,0,0,0,0,1,0,0
40233,17299,acute annular outer retinopathy,MONDO,,0,0,,,,,,,2,0,0,0,0,acute disease | eye disorder,,0,0,0,0,1,0,0
40234,1730,urethral syndrome,MONDO,46.0,1,0,,,40234.0,urethral syndrome,,,0,0,0,0,0,,,0,0,0,0,1,0,0
40235,17300,congenital pericardium anomaly,MONDO,,0,0,,,,,,,1,1,0,0,0,congenital heart malformation,,0,0,0,0,1,1,0
40236,17301,pericardial and diaphragmatic defect,MONDO,,0,0,,,,,,,1,0,0,0,0,disorder of development or morphogenesis,,0,0,0,0,1,0,0
40237,17303,neuromuscular disease caused by qualitative or quantitative defects of tropomyosin,MONDO,,0,0,,,,,,,1,2,0,0,0,qualitative or quantitative protein defects in neuromuscular diseases,,0,0,0,0,1,5,0
40238,17304,ocular albinism,MONDO,31.0,1,0,,,40238.0,ocular albinism,,,2,2,0,0,0,disorder of melanin metabolism | disorder of visual system,,0,0,0,0,1,2,0
40239,17305,syndromic oculocutaneous albinism,MONDO,,0,0,,,,,,,4,2,0,0,0,disorder of melanin metabolism | hereditary skin disorder | hypopigmentation of the skin | syndromic disease,,0,0,0,0,1,2,0
40240,17306,disorder of phenylalanine metabolism,MONDO,,0,0,,,,,,,1,1,0,0,0,inborn disorder of phenylalanine and tyrosine metabolism,,0,0,0,0,1,6,0
40241,17307,disorder of tyrosine metabolism,MONDO,,0,0,,,,,,,1,3,0,0,0,inborn disorder of phenylalanine and tyrosine metabolism,,0,0,0,0,1,3,0
40242,17309,neonatal Marfan syndrome,MONDO,,0,0,,,40242.0,neonatal Marfan syndrome,,,2,0,0,0,0,Marfan syndrome | vascular disorder,,0,0,0,0,1,0,0
40243,1731,benign vaginal mixed epithelial and mesenchymal neoplasm,MONDO,,0,0,,,,,,,1,1,0,0,0,benign vaginal neoplasm,,0,0,0,0,1,1,0
40244,17310,Marfan and Marfan-related disorder,MONDO,,0,0,,,,,,,1,3,0,0,0,hereditary disorder of connective tissue,,0,0,0,0,1,4,0
40245,17313,disorder of folate metabolism and transport,MONDO,,0,0,,,,,,,1,7,0,0,0,disorder of vitamin and non-protein cofactor absorption and transport,,0,0,0,0,1,9,0
40246,17314,"Ehlers-Danlos syndrome, vascular type",MONDO,,0,0,,,40246.0,"Ehlers-Danlos syndrome, vascular type",,,1,2,0,0,0,vascular disorder,,0,0,0,0,1,2,0
40247,17315,short stature-webbed neck-heart disease syndrome,MONDO,,0,0,,,,,,,1,0,0,0,0,multiple congenital anomalies/dysmorphic syndrome-intellectual disability,,0,0,0,0,1,0,0
40248,17316,short stature-deafness-neutrophil dysfunction-dysmorphism syndrome,MONDO,,0,0,,,,,,,1,0,0,0,0,syndromic disease,,0,0,0,0,1,0,0
40249,17317,phakomatosis pigmentokeratotica,MONDO,,0,0,,,,,,,5,0,0,0,0,developmental defect during embryogenesis | hereditary neurological disease | hereditary skin disorder | nervous system benign neoplasm | neurocutaneous syndrome,,0,0,0,0,1,0,0
40250,17318,phakomatosis pigmentovascularis,MONDO,,0,0,,,,,,,4,3,0,0,0,developmental defect during embryogenesis | eye disorder | hyperpigmentation of the skin | neurocutaneous syndrome,,0,0,0,0,1,3,0
40251,17319,hereditary elliptocytosis,MONDO,,0,0,,,43284.0,anemia,anemia,3.0,1,2,0,0,0,hemolytic anemia,,1,0,0,1,0,2,0
40252,1732,trigonitis,MONDO,,0,0,,,40252.0,trigonitis,,,1,0,0,0,0,cystitis,,0,0,0,0,1,0,0
40253,17320,phosphoenolpyruvate carboxykinase deficiency,MONDO,,0,0,,,40253.0,phosphoenolpyruvate carboxykinase deficiency,,,1,2,0,0,0,disorder of gluconeogenesis,,0,0,0,0,1,2,0
40254,17321,pili torti-onychodysplasia syndrome,MONDO,,0,0,,,,,,,0,0,0,0,0,,,0,0,0,0,1,0,0
40255,17322,disorders of vitamin D metabolism,MONDO,,0,0,,,40255.0,disorders of vitamin D metabolism,,,2,1,0,0,0,endocrine system disorder | inborn vitamin metabolic disorder,,0,0,0,0,1,1,0
40256,17323,hypocalcemic rickets,MONDO,,0,0,,,,,,,2,0,0,0,0,disorders of vitamin D metabolism | rickets,,0,0,0,0,1,0,0
40257,17325,early-onset epileptic encephalopathy and intellectual disability due to GRIN2A mutation,MONDO,,0,0,,,47444.0,epilepsy,epilepsy syndrome,3.0,2,0,0,0,0,GRIN2A-related complex neurodevelopmental disorder | childhood-onset epilepsy syndrome,,1,0,0,1,0,0,0
40258,17326,infective dermatitis associated with HTLV-1,MONDO,,0,0,,,,,,,0,0,0,0,0,,,0,0,0,0,1,0,0
40259,17327,primary non-gestational choriocarcinoma of ovary,MONDO,,0,0,,,,,,,1,0,0,0,0,malignant germ cell tumor of ovary,,2,0,0,1,0,0,0
40260,17328,non-central nervous system-localized embryonal carcinoma,MONDO,,0,0,,,,,,,1,0,0,0,0,embryonal carcinoma,,1,0,0,1,0,0,0
40261,17329,familial vesicoureteral reflux,MONDO,,0,0,,,40261.0,familial vesicoureteral reflux,,,1,0,0,0,0,hereditary disease,,0,0,0,0,1,0,0
40262,1733,occlusion of tributary of retinal vein,MONDO,,0,0,,,,,,,1,0,0,0,0,vein disorder,,0,0,0,0,1,0,0
40263,17330,malignancy diagnosed during pregnancy,MONDO,,0,0,,,,,,,1,0,0,0,0,pregnancy disorder,,0,0,0,0,1,0,0
40264,17331,Pilotto syndrome,MONDO,,0,0,,,,,,,1,0,0,0,0,hereditary disease,,0,0,0,0,1,0,0
40265,17332,pyoderma gangrenosum-acne-suppurative hidradenitis syndrome,MONDO,,0,0,,,40265.0,pyoderma gangrenosum-acne-suppurative hidradenitis syndrome,,,1,0,0,0,0,autoinflammatory syndrome,,0,0,0,0,1,0,0
40266,17334,12q15q21.1 microdeletion syndrome,MONDO,,0,0,,,,,,,1,0,0,0,0,partial deletion of the long arm of chromosome 12,,0,0,0,0,1,0,0
40267,17335,microtriplication 11q24.1,MONDO,,0,0,,,,,,,2,0,0,0,0,chromosome 11q trisomy | multiple congenital anomalies/dysmorphic syndrome-intellectual disability,,0,0,0,0,1,0,0
40268,17337,inherited isolated adrenal insufficiency due to partial CYP11A1 deficiency,MONDO,,0,0,,,40268.0,inherited isolated adrenal insufficiency due to partial CYP11A1 deficiency,,,0,0,0,0,0,,,0,0,0,0,1,0,0
40269,17338,fatal multiple mitochondrial dysfunctions syndrome,MONDO,,0,0,,,40269.0,fatal multiple mitochondrial dysfunctions syndrome,,,1,3,0,0,0,inherited lipoic acid biosynthesis defect,,0,0,0,0,1,3,0
40270,17339,exfoliative ichthyosis,MONDO,,0,0,,,40270.0,exfoliative ichthyosis,,,0,1,0,0,0,,,0,0,0,0,1,1,0
40271,17340,juvenile nasopharyngeal angiofibroma,MONDO,,0,0,,,40271.0,juvenile nasopharyngeal angiofibroma,,,1,0,0,0,0,head and neck neoplasm,,0,0,0,0,1,0,0
40272,17341,virus associated tumor,MONDO,,0,0,,,,,,,2,8,1,0,1,neoplasm | post-viral disorder,,0,0,0,0,1,92,7
40273,17342,Epstein-Barr virus-related tumor,MONDO,,0,0,,,,,,,1,3,0,0,0,virus associated tumor,,0,0,0,0,1,75,6
40274,17343,Epstein-Barr virus-associated lymphoproliferative disorder,MONDO,,0,0,,,,,,,1,10,4,0,1,Epstein-Barr virus-related tumor,,0,0,0,0,1,28,5
40275,17344,Epstein-Barr virus-associated carcinoma,MONDO,,0,0,,,,,,,1,3,0,0,0,Epstein-Barr virus-related tumor,,0,0,0,0,1,5,0
40276,17345,Epstein-Barr virus-associated mesenchymal tumor,MONDO,,0,0,,,,,,,1,3,1,0,1,Epstein-Barr virus-related tumor,,0,0,0,0,1,39,1
40277,17346,Epstein-Barr virus-positive diffuse large B-cell lymphoma of the elderly,MONDO,,0,0,,,40277.0,Epstein-Barr virus-positive diffuse large B-cell lymphoma of the elderly,,,1,0,0,0,0,Epstein-Barr virus-associated lymphoproliferative disorder,,0,0,0,0,1,0,0
40278,17347,plasmablastic lymphoma,MONDO,,0,0,,,,,,,1,0,0,0,0,Epstein-Barr virus-associated lymphoproliferative disorder,,0,0,0,0,1,0,0
40279,17348,lymphoepithelial-like carcinoma,MONDO,,0,0,,,,,,,1,0,0,0,0,Epstein-Barr virus-associated carcinoma,,0,0,0,0,1,0,0
40280,17349,myopericytoma,MONDO,,0,0,,,40280.0,myopericytoma,,,2,0,0,0,0,Epstein-Barr virus-associated mesenchymal tumor | pericytic neoplasm,,0,0,0,0,1,0,0
40281,1735,paranasal sinus disorder,MONDO,,0,0,,,40281.0,paranasal sinus disorder,,,3,7,1,0,1,nasal disorder | respiratory system disorder | skull disorder,,0,0,0,0,1,42,2
40282,17350,inborn disorder of tryptophan metabolism,MONDO,,0,0,,,,,,,1,3,0,0,0,inborn disorder of amino acid metabolism,,0,0,0,0,1,3,0
40283,17351,inborn disorder of lysine and hydroxylysine metabolism,MONDO,,0,0,,,,,,,2,5,0,0,0,inborn disorder of amino acid and other organic acid metabolism | inborn disorder of aspartate family metabolism,,0,0,0,0,1,6,0
40284,17352,disorder of glutamine metabolism,MONDO,,0,0,,,,,,,1,2,0,0,0,inborn disorder of amino acid and other organic acid metabolism,,0,0,0,0,1,3,0
40285,17353,neonatal glycine encephalopathy,MONDO,,0,0,,,40285.0,neonatal glycine encephalopathy,,,1,0,0,0,0,glycine encephalopathy,,0,0,0,0,1,0,0
40286,17354,infantile glycine encephalopathy,MONDO,,0,0,,,40286.0,infantile glycine encephalopathy,,,1,0,0,0,0,glycine encephalopathy,,0,0,0,0,1,0,0
40287,17355,inborn disorder of proline metabolism,MONDO,,0,0,,,,,,,2,1,0,0,0,inborn disorder of amino acid metabolism | inborn disorder of ornithine or proline metabolism,,0,0,0,0,1,2,0
40288,17356,inborn disorder of ornithine metabolism,MONDO,,0,0,,,,,,,2,2,0,0,0,inborn disorder of amino acid metabolism | inborn disorder of ornithine or proline metabolism,,0,0,0,0,1,3,0
40289,17357,transient hyperammonemia of the newborn,MONDO,,0,0,,,,,,,1,0,0,0,0,respiratory system disorder,,0,0,0,0,1,0,0
40290,1736,neonatal infective mastitis,MONDO,,0,0,,,,,,,1,0,0,0,0,mastitis,,0,0,0,0,1,0,0
40291,17361,congenital rubella syndrome,MONDO,,0,0,,,,,,,2,0,0,0,0,infectious embryofetopathy | rubella,,0,0,0,0,1,0,0
40292,17362,neuralgic amyotrophy,MONDO,,0,0,,,40292.0,neuralgic amyotrophy,,,1,0,0,0,0,acquired peripheral neuropathy,,0,0,0,0,1,0,0
40293,17364,POEMS syndrome,MONDO,,0,0,,,,,,,5,0,0,0,0,acquired peripheral neuropathy | leukocyte disorder | paraneoplastic hematological syndrome | paraneoplastic neurologic syndrome | parneoplastic endocrine syndrome,,0,0,0,0,1,0,0
40294,17365,"hereditary acrokeratotic poikiloderma, Weary type",MONDO,,0,0,,,,,,,1,0,0,0,0,Kindler syndrome,,0,0,0,0,1,0,0
40295,17366,hereditary pheochromocytoma-paraganglioma,MONDO,,0,0,,,40295.0,hereditary pheochromocytoma-paraganglioma,,,2,2,0,0,0,hereditary neoplastic syndrome | neuroendocrine neoplasm,,0,0,0,0,1,2,0
40296,1737,tetanus neonatorum,MONDO,,0,0,,,,,,,1,0,0,0,0,tetanus,,0,0,0,0,1,0,0
40297,17372,congenital varicella syndrome,MONDO,,0,0,,,,,,,2,0,0,0,0,infectious embryofetopathy | syndromic disease,,0,0,0,0,1,0,0
40298,17373,poliomyelitis,MONDO,,0,0,,,,,,,5,3,0,0,0,acute disease | anterior horn disorder | myelitis | poliovirus infection | viral infection of central nervous system,,0,0,0,0,1,6,0
40299,17375,congenital enterovirus infection,MONDO,,0,0,,,,,,,2,0,0,0,0,enterovirus infectious disease | infectious embryofetopathy,,0,0,0,0,1,0,0
40300,17376,reactive arthritis,MONDO,,0,0,,,40300.0,reactive arthritis,,,2,0,0,0,0,arthritic joint disease | rheumatic disorder,,0,0,0,0,1,0,0
40301,17377,preaxial polydactyly-colobomata-intellectual disability syndrome,MONDO,,0,0,,,,,,,1,0,0,0,0,multiple congenital anomalies/dysmorphic syndrome-intellectual disability,,0,0,0,0,1,0,0
40302,17379,polyneuropathy-intellectual disability-acromicria-premature menopause syndrome,MONDO,,0,0,,,,,,,1,0,0,0,0,syndromic disease,,0,0,0,0,1,0,0
40303,17380,juvenile polyposis syndrome,MONDO,,0,0,,,40303.0,juvenile polyposis syndrome,,,2,3,0,0,0,digestive system disorder | intestinal polyposis syndrome,,0,0,0,0,1,3,0
40304,17382,familial clubfoot due to 5q31 microdeletion,MONDO,,0,0,,,,,,,1,0,0,0,0,clubfoot,,0,0,0,0,1,0,0
40305,17383,familial clubfoot due to PITX1 point mutation,MONDO,,0,0,,,40305.0,familial clubfoot due to PITX1 point mutation,,,1,0,0,0,0,clubfoot,,0,0,0,0,1,0,0
40306,17384,acute generalized exanthematous pustulosis,MONDO,,0,0,,,,,,,4,0,0,0,0,acute disease | dermatitis | severe cutaneous adverse reaction | toxic dermatosis,,0,0,0,0,1,0,0
40307,17385,malignant migrating partial seizures of infancy,MONDO,,0,0,,,47444.0,epilepsy,epilepsy syndrome,3.0,2,0,0,0,0,neonatal epilepsy syndrome | neonatal/infantile-onset epilepsy syndrome with developmental and epileptic encephalopathy,,1,0,0,1,0,0,0
40308,17388,celiac trunk compression syndrome,MONDO,,0,0,,,,,,,3,0,0,0,0,arterial disorder | hereditary disease | syndromic disease,,0,0,0,0,1,0,0
40309,17389,tetrahydrobiopterin-responsive hyperphenylalaninemia/phenylketonuria,MONDO,,0,0,,,40309.0,tetrahydrobiopterin-responsive hyperphenylalaninemia/phenylketonuria,,,0,0,0,0,0,,,0,0,0,0,1,0,0
40310,1739,purulent labyrinthitis,MONDO,,0,0,,,,,,,0,0,0,0,0,,,0,0,0,0,1,0,0
40311,17391,Grayson-Wilbrandt corneal dystrophy,MONDO,,0,0,,,,,,,1,0,0,0,0,superficial corneal dystrophy,,0,0,0,0,1,0,0
40312,17392,pre-descemet corneal dystrophy,MONDO,,0,0,,,,,,,1,0,0,0,0,stromal corneal dystrophy,,0,0,0,0,1,0,0
40313,17393,blepharophimosis - intellectual disability syndrome,MONDO,,0,0,,,40313.0,blepharophimosis - intellectual disability syndrome,,,1,4,0,0,0,multiple congenital anomalies/dysmorphic syndrome-intellectual disability,,0,0,0,0,1,7,0
40314,17394,ketamine-induced biliary dilatation,MONDO,,0,0,,,,,,,2,0,0,0,0,biliary tract disorder | poisoning,,0,0,0,0,1,0,0
40315,17395,fixed pigmented erythema,MONDO,,0,0,,,,,,,1,0,0,0,0,toxic dermatosis,,0,0,0,0,1,0,0
40316,17396,toxic dermatosis,MONDO,,0,0,,,,,,,1,4,0,0,0,skin disorder,,0,0,0,0,1,7,0
40317,17399,"frontotemporal dementia, right temporal atrophy variant",MONDO,,0,0,,,,,,,1,0,0,0,0,semantic dementia,,0,0,0,0,1,0,0
40318,1740,cornea squamous cell carcinoma,MONDO,,0,0,,,,,,,2,0,0,0,0,cornea cancer | eye carcinoma,,2,0,0,1,0,0,0
40319,17400,hypoplastic pancreas-intestinal atresia-hypoplastic gallbalder syndrome,MONDO,,0,0,,,40319.0,hypoplastic pancreas-intestinal atresia-hypoplastic gallbalder syndrome,,,2,0,0,0,0,hereditary disease | syndromic disease,,0,0,0,0,1,0,0
40320,17404,distal Xq28 microduplication syndrome,MONDO,,0,0,,,,,,,1,0,0,0,0,chromosome Xq28 duplication syndrome,,0,0,0,0,1,0,0
40321,17405,1p21.3 microdeletion syndrome,MONDO,,0,0,,,,,,,1,0,0,0,0,partial deletion of the short arm of chromosome 1,,0,0,0,0,1,0,0
40322,17406,hypogonadotropic hypogonadism-severe microcephaly-sensorineural hearing loss-dysmorphism syndrome,MONDO,,0,0,,,,,,,1,0,0,0,0,disorder of development or morphogenesis,,0,0,0,0,1,0,0
40323,17407,deficiency in anterior pituitary function - variable immunodeficiency syndrome,MONDO,,0,0,,,40323.0,deficiency in anterior pituitary function - variable immunodeficiency syndrome,,,1,0,0,0,0,non-acquired combined pituitary hormone deficiency,,0,0,0,0,1,0,0
40324,17408,rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome,MONDO,,0,0,,,,,,,1,0,0,0,0,endocrine system disorder,,0,0,0,0,1,0,0
40325,17409,fetal cytomegalovirus syndrome,MONDO,,0,0,,,,,,,2,0,0,0,0,cytomegalovirus infection | syndromic disease,,0,0,0,0,1,0,0
40326,17413,Reunion island Larsen syndrome,MONDO,,0,0,,,,,,,2,0,0,0,0,disorder of multiple glycosylation | syndromic disease,,0,0,0,0,1,0,0
40327,17415,multiple pterygium syndrome,MONDO,,0,0,,,40327.0,multiple pterygium syndrome,,,1,4,0,0,0,arthrogryposis syndrome,,0,0,0,0,1,7,0
40328,17416,postpoliomyelitis syndrome,MONDO,,0,0,,,,,,,1,0,0,0,0,poliomyelitis,,0,0,0,0,1,0,0
40329,17418,chronic intestinal failure,MONDO,,0,0,,,,,,,1,0,0,0,0,intestinal disorder,,0,0,0,0,1,0,0
40330,17419,non-syndromic amelia,MONDO,,0,0,,,40330.0,non-syndromic amelia,,,2,2,0,0,0,dysostosis | non-syndromic limb reduction defect,,0,0,0,0,1,2,0
40331,17424,non-syndromic brachydactyly,MONDO,,0,0,,,40331.0,non-syndromic brachydactyly,,,0,2,0,0,0,,,0,0,0,0,1,6,0
40332,17425,preaxial polydactyly of fingers,MONDO,,0,0,,,,,,,1,0,0,0,0,non-syndromic polydactyly,,0,0,0,0,1,0,0
40333,17426,postaxial polydactyly of fingers,MONDO,,0,0,,,,,,,1,0,0,0,0,non-syndromic polydactyly,,0,0,0,0,1,0,0
40334,17427,congenital deformities of limbs,MONDO,,0,0,,,,,,,1,1,0,0,0,disorder of development or morphogenesis,,0,0,0,0,1,2,0
40335,1743,paranasal sinus lymphoma,MONDO,,0,0,,,,,,,2,0,0,0,0,paranasal sinus cancer | primary bone lymphoma,,3,0,0,1,0,0,0
40336,17435,popliteal pterygium syndrome,MONDO,,0,0,,,40336.0,popliteal pterygium syndrome,,,2,3,0,0,0,IRF6-related condition | arthrogryposis syndrome,,0,0,0,0,1,3,0
40337,17438,amelia of lower limb,MONDO,,0,0,,,40337.0,amelia of lower limb,,,1,0,0,0,0,non-syndromic amelia,,0,0,0,0,1,0,0
40338,17439,tetra-amelia,MONDO,,0,0,,,40338.0,tetra-amelia,,,1,0,0,0,0,non-syndromic amelia,,0,0,0,0,1,0,0
40339,17441,congenital absence of upper arm and forearm with hand present,MONDO,,0,0,,,,,,,2,0,0,0,0,dysostosis | skeletal dysplasia,,0,0,0,0,1,0,0
40340,17442,congenital absence of thigh and lower leg with foot present,MONDO,,0,0,,,,,,,2,2,0,0,0,dysostosis | skeletal dysplasia,,0,0,0,0,1,2,0
40341,17443,congenital absence of both forearm and hand,MONDO,,0,0,,,,,,,2,2,0,0,0,dysostosis | skeletal dysplasia,,0,0,0,0,1,2,0
40342,17444,congenital absence of both lower leg and foot,MONDO,,0,0,,,,,,,2,2,0,0,0,dysostosis | skeletal dysplasia,,0,0,0,0,1,2,0
40343,17445,acheiria,MONDO,,0,0,,,,,,,2,2,0,0,0,dysostosis | skeletal dysplasia,,0,0,0,0,1,2,0
40344,17446,apodia,MONDO,,0,0,,,,,,,2,2,0,0,0,dysostosis | skeletal dysplasia,,0,0,0,0,1,2,0
40345,17449,split hand,MONDO,64.0,1,0,,,40345.0,split hand,,,1,2,0,0,0,dysostosis,,0,0,0,0,1,2,0
